"","Season","SexRepro","AgeClass","SampleTimeHour","Strongyles","Coccidia","Capillaria","Nematodirus","TrichurisBin","StrongylesBin","CoccidiaBin","CapillariaBin","NematodirusBin","StrongyloidesBin","MonieziaBin","Id","Sex","Age","logStrongyles","logNematodirus","logCapillaria","logCoccidia","SampleTimeScale","AgeScale","obs"
"482","Summer19","FemaleLamb","Adult",9,33,91,0,0,0,1,1,0,0,0,0,"8790","Female",7,3.52636052461616,0,0,4.52178857704904,-1.37336991464938,1.0001750192973,"482"
"483","Summer19","FemaleNoLamb","Lamb",10,3,3528,0,0,0,1,1,0,0,0,0,"11861","Female",0,1.38629436111989,0,0,8.16876982367527,-0.9441648832748,-1.20235821966062,"483"
"484","Summer19","Male","Lamb",10,78,5187,0,0,0,1,1,0,0,0,0,"11921","Male",0,4.36944785246702,0,0,8.55410354543633,-0.9441648832748,-1.20235821966062,"484"
"485","Summer19","Male","Lamb",10,27,8652,0,6,0,1,1,0,1,0,0,"11970","Male",0,3.3322045101752,1.94591014905531,0,9.06566136060674,-0.9441648832748,-1.20235821966062,"485"
"486","Summer19","Male","Lamb",10,378,39942,0,225,0,1,1,0,1,0,0,"11962","Male",0,5.93753620508243,5.42053499927229,0,10.595208716818,-0.9441648832748,-1.20235821966062,"486"
"487","Summer19","FemaleNoLamb","Lamb",10,18,5838,0,1,0,1,1,0,1,0,0,"11914","Female",0,2.94443897916644,0.693147180559945,0,8.67231482828354,-0.9441648832748,-1.20235821966062,"487"
"488","Summer19","FemaleNoLamb","Lamb",9,360,1260,0,279,0,1,1,0,1,0,0,"12003","Female",0,5.88887795833288,5.63478960316925,0,7.13966033596492,-1.37336991464938,-1.20235821966062,"488"
"489","Summer19","Male","Lamb",9,792,8862,0,144,0,1,1,0,1,0,0,"11934","Male",0,6.67582322163485,4.97673374242057,0,9.0896405867384,-1.37336991464938,-1.20235821966062,"489"
"490","Summer19","FemaleLamb","Adult",15,39,154,0,0,0,1,1,0,0,0,0,"9207","Female",6,3.68887945411394,0,0,5.04342511691925,1.20186027359809,0.685527413731884,"490"
"491","Summer19","Male","Lamb",16,333,5208,0,513,0,1,1,0,1,0,1,"11908","Male",0,5.8111409929767,6.24222326545517,0,8.55814317774519,1.63106530497267,-1.20235821966062,"491"
"492","Summer19","Male","Lamb",15,522,11340,0,297,0,1,1,0,1,0,0,"12023","Male",0,6.25958146406492,5.6970934865054,0,9.33617975681533,1.20186027359809,-1.20235821966062,"492"
"493","Summer19","FemaleNoLamb","Lamb",16,315,3486,0,21,0,1,1,0,1,0,1,"11907","Female",0,5.75574221358691,3.09104245335832,0,8.15679704667565,1.63106530497267,-1.20235821966062,"493"
"494","Summer19","FemaleNoLamb","Lamb",15,675,4578,0,15,0,1,1,0,1,0,0,"11917","Female",0,6.51619307604296,2.77258872223978,0,8.4292359126571,1.20186027359809,-1.20235821966062,"494"
"495","Summer19","Male","Lamb",16,360,30702,0,117,0,1,1,0,1,0,0,"12006","Male",0,5.88887795833288,4.77068462446567,0,10.3321156486707,1.63106530497267,-1.20235821966062,"495"
"496","Summer19","Male","Adult",14,72,171,0,0,0,1,1,0,0,0,0,"9063","Male",6,4.29045944114839,0,0,5.14749447681345,0.772655242223513,0.685527413731884,"496"
"497","Summer19","FemaleLamb","Adult",13,30,1323,0,1,0,1,1,0,1,0,0,"10567","Female",3,3.43398720448515,0.693147180559945,0,7.18841273649695,0.343450210848935,-0.258415402964369,"497"
"498","Summer19","FemaleLamb","Adult",14,9,98,0,0,0,1,1,0,0,0,0,"9216","Female",6,2.30258509299405,0,0,4.59511985013459,0.772655242223513,0.685527413731884,"498"
"499","Summer19","Male","Lamb",15,342,13566,0,297,0,1,1,0,1,0,0,"11930","Male",0,5.83773044716594,5.6970934865054,0,9.51539565248531,1.20186027359809,-1.20235821966062,"499"
"500","Summer19","FemaleNoLamb","Lamb",13,477,1638,0,63,0,1,1,0,1,0,1,"11998","Female",0,6.16961073249146,4.15888308335967,0,7.40184157874383,0.343450210848935,-1.20235821966062,"500"
"501","Summer19","FemaleNoLamb","Lamb",15,117,1848,0,405,0,1,1,0,1,0,1,"11972","Female",0,4.77068462446567,6.00635315960173,0,7.52240023138712,1.20186027359809,-1.20235821966062,"501"
"502","Summer19","Male","Lamb",13,126,2667,0,792,0,1,1,0,1,0,0,"11859","Male",0,4.84418708645859,6.67582322163485,0,7.88908440703551,0.343450210848935,-1.20235821966062,"502"
"503","Summer19","FemaleNoLamb","Lamb",16,171,657,0,66,0,1,1,0,1,0,0,"11852","Female",0,5.14749447681345,4.20469261939097,0,6.48920493132532,1.63106530497267,-1.20235821966062,"503"
"504","Summer19","FemaleNoLamb","Lamb",14,621,1872,0,504,0,1,1,0,1,0,0,"11989","Female",0,6.43294009273918,6.22455842927536,0,7.53529670244409,0.772655242223513,-1.20235821966062,"504"
"505","Summer19","Male","Lamb",15,0,2223,0,0,0,0,1,0,0,0,0,"11881","Male",0,0,0,0,7.70706265537047,1.20186027359809,-1.20235821966062,"505"
"506","Summer19","FemaleNoLamb","Lamb",14,477,31584,0,45,0,1,1,0,1,0,0,"11893","Female",0,6.16961073249146,3.8286413964891,0,10.3604376033328,0.772655242223513,-1.20235821966062,"506"
"507","Summer19","FemaleNoLamb","Lamb",13,216,15960,0,7,0,1,1,0,1,0,1,"11973","Female",0,5.37989735354046,2.07944154167984,0,9.67790352568256,0.343450210848935,-1.20235821966062,"507"
"508","Summer19","FemaleNoLamb","Lamb",15,108,4641,0,27,0,1,1,0,1,0,0,"11958","Female",0,4.69134788222914,3.3322045101752,0,8.44290058683438,1.20186027359809,-1.20235821966062,"508"
"509","Summer19","Male","Lamb",14,162,3759,0,45,0,1,1,0,1,1,1,"11980","Male",0,5.09375020080676,3.8286413964891,0,8.23217423638394,0.772655242223513,-1.20235821966062,"509"
"510","Summer19","FemaleNoLamb","Adult",14,18,27,0,1,0,1,1,0,1,0,0,"7336","Female",10,2.94443897916644,0.693147180559945,0,3.3322045101752,0.772655242223513,1.94411783599356,"510"
"511","Summer19","FemaleLamb","Adult",12,4,13,0,1,0,1,1,0,1,0,0,"7542","Female",9,1.6094379124341,0.693147180559945,0,2.63905732961526,-0.0857548205256438,1.62947023042814,"511"
"512","Summer19","FemaleLamb","Adult",13,324,5145,0,0,0,1,1,0,0,0,0,"9214","Female",6,5.78382518232974,0,0,8.54597499284169,0.343450210848935,0.685527413731884,"512"
"513","Summer19","FemaleLamb","Adult",13,39,259,0,0,0,1,1,0,0,0,0,"8715","Female",7,3.68887945411394,0,0,5.56068163101553,0.343450210848935,1.0001750192973,"513"
"514","Summer19","FemaleLamb","Adult",14,156,24,0,0,0,1,1,0,0,0,0,"7115","Female",10,5.05624580534831,0,0,3.2188758248682,0.772655242223513,1.94411783599356,"514"
"515","Summer19","Male","Lamb",15,432,5502,0,90,0,1,1,0,1,0,0,"11871","Male",0,6.07073772800249,4.51085950651685,0,8.61304867705976,1.20186027359809,-1.20235821966062,"515"
"516","Summer19","Male","Lamb",16,189,513,0,0,0,1,1,0,0,0,0,"11865","Male",0,5.24702407216049,0,0,6.24222326545517,1.63106530497267,-1.20235821966062,"516"
"517","Summer19","FemaleNoLamb","Lamb",14,162,2709,0,0,0,1,1,0,0,0,0,"11971","Female",0,5.09375020080676,0,0,7.90470391387375,0.772655242223513,-1.20235821966062,"517"
"518","Summer19","FemaleNoLamb","Lamb",12,51,123,0,0,0,1,1,0,0,1,0,"11965","Female",0,3.95124371858143,0,0,4.82028156560504,-0.0857548205256438,-1.20235821966062,"518"
"519","Summer19","Male","Lamb",12,243,11214,0,468,0,1,1,0,1,0,0,"12002","Male",0,5.4971682252932,6.15060276844628,0,9.32500744695431,-0.0857548205256438,-1.20235821966062,"519"
"520","Summer19","FemaleNoLamb","Lamb",12,522,1782,0,540,0,1,1,0,1,0,0,"12001","Female",0,6.25958146406492,6.29341927884648,0,7.48605261786314,-0.0857548205256438,-1.20235821966062,"520"
"521","Summer19","Male","Lamb",15,207,3738,0,477,0,1,1,0,1,0,1,"11884","Male",0,5.33753807970132,6.16961073249146,0,8.22657347497711,1.20186027359809,-1.20235821966062,"521"
"522","Summer19","FemaleNoLamb","Lamb",13,33,10080,0,24,0,1,1,0,1,0,0,"11882","Female",0,3.52636052461616,3.2188758248682,0,9.21840774305394,0.343450210848935,-1.20235821966062,"522"
"523","Summer19","FemaleNoLamb","Lamb",13,342,2058,0,21,0,1,1,0,1,0,1,"11964","Female",0,5.83773044716594,3.09104245335832,0,7.62997570702779,0.343450210848935,-1.20235821966062,"523"
"524","Summer19","Male","Lamb",14,6,2070,0,0,0,1,1,0,0,0,0,"11874","Male",0,1.94591014905531,0,0,7.63578686139558,0.772655242223513,-1.20235821966062,"524"
"525","Summer19","FemaleNoLamb","Lamb",15,2,1302,0,0,0,1,1,0,0,0,0,"12017","Female",0,1.09861228866811,0,0,7.17242457712485,1.20186027359809,-1.20235821966062,"525"
"526","Summer19","FemaleNoLamb","Lamb",13,39,3633,0,24,0,1,1,0,1,1,0,"11966","Female",0,3.68887945411394,3.2188758248682,0,8.19808924895612,0.343450210848935,-1.20235821966062,"526"
"527","Summer19","FemaleNoLamb","Lamb",14,27,2499,0,132,0,1,1,0,1,0,1,"11869","Female",0,3.3322045101752,4.89034912822175,0,7.82404601085629,0.772655242223513,-1.20235821966062,"527"
"528","Summer19","FemaleNoLamb","Lamb",12,99,3717,0,612,0,1,1,0,1,0,0,"11959","Female",0,4.60517018598809,6.41836493593621,0,8.22094116828139,-0.0857548205256438,-1.20235821966062,"528"
"529","Summer19","Male","Lamb",16,81,567,0,3,0,1,1,0,1,0,0,"11946","Male",0,4.40671924726425,1.38629436111989,0,6.34212141872115,1.63106530497267,-1.20235821966062,"529"
"530","Summer19","FemaleLamb","Adult",15,60,147,0,0,0,1,1,0,0,0,0,"10211","Female",4,4.11087386417331,0,0,4.99721227376411,1.20186027359809,0.0562322026010486,"530"
"531","Summer19","FemaleLamb","Adult",14,9,117,0,0,0,1,1,0,0,0,0,"8780","Female",7,2.30258509299405,0,0,4.77068462446567,0.772655242223513,1.0001750192973,"531"
"532","Summer19","FemaleLamb","Adult",16,7,7,0,0,0,1,1,0,0,0,0,"10626","Female",3,2.07944154167984,0,0,2.07944154167984,1.63106530497267,-0.258415402964369,"532"
"533","Summer19","Male","Adult",16,84,581,0,0,0,1,1,0,0,0,0,"10586","Male",3,4.44265125649032,0,0,6.36647044773144,1.63106530497267,-0.258415402964369,"533"
"534","Summer19","FemaleLamb","Adult",16,3,24,0,0,0,1,1,0,0,0,0,"10443","Female",4,1.38629436111989,0,0,3.2188758248682,1.63106530497267,0.0562322026010486,"534"
"535","Summer19","FemaleLamb","Adult",14,234,252,0,0,0,1,1,0,0,0,0,"7458","Female",9,5.45958551414416,0,0,5.53338948872752,0.772655242223513,1.62947023042814,"535"
"536","Summer19","FemaleLamb","Adult",15,87,714,0,0,0,1,1,0,0,0,0,"10180","Female",4,4.47733681447821,0,0,6.57228254269401,1.20186027359809,0.0562322026010486,"536"
"537","Summer19","FemaleLamb","Adult",12,2,84,0,1,0,1,1,0,1,0,0,"9169","Female",6,1.09861228866811,0.693147180559945,0,4.44265125649032,-0.0857548205256438,0.685527413731884,"537"
"538","Summer19","FemaleLamb","Adult",16,63,273,0,0,0,1,1,0,0,0,0,"10575","Female",3,4.15888308335967,0,0,5.61312810638807,1.63106530497267,-0.258415402964369,"538"
"539","Summer19","Male","Lamb",17,12,2511,0,204,0,1,1,0,1,0,1,"11988","Male",0,2.56494935746154,5.32300997913841,0,7.82883452758809,2.06027033634725,-1.20235821966062,"539"
"540","Summer19","Male","Lamb",17,45,7581,0,63,0,1,1,0,1,0,0,"11985","Male",0,3.8286413964891,4.15888308335967,0,8.93353229607628,2.06027033634725,-1.20235821966062,"540"
"541","Summer19","Male","Lamb",16,12,3780,0,0,0,1,1,0,0,0,0,"11982","Male",0,2.56494935746154,0,0,8.23774380389093,1.63106530497267,-1.20235821966062,"541"
"542","Summer19","FemaleNoLamb","Lamb",16,63,936,0,0,0,1,1,0,0,0,0,"11939","Female",0,4.15888308335967,0,0,6.84268328223842,1.63106530497267,-1.20235821966062,"542"
"543","Summer19","FemaleNoLamb","Lamb",15,126,2268,0,99,0,1,1,0,1,0,0,"11941","Female",0,4.84418708645859,4.60517018598809,0,7.72709448477984,1.20186027359809,-1.20235821966062,"543"
"544","Summer19","FemaleNoLamb","Lamb",15,24,1341,0,351,0,1,1,0,1,0,1,"12037","Female",0,3.2188758248682,5.8636311755981,0,7.20191631753163,1.20186027359809,-1.20235821966062,"544"
"545","Summer19","Male","Lamb",11,21,2709,0,495,0,1,1,0,1,0,0,"12009","Male",0,3.09104245335832,6.20657592672493,0,7.90470391387375,-0.514959851900222,-1.20235821966062,"545"
"546","Summer19","Male","Lamb",17,57,1855,0,3,0,1,1,0,1,0,1,"11929","Male",0,4.06044301054642,1.38629436111989,0,7.52617891334615,2.06027033634725,-1.20235821966062,"546"
"547","Summer19","FemaleNoLamb","Lamb",15,45,1302,0,99,0,1,1,0,1,0,0,"11926","Female",0,3.8286413964891,4.60517018598809,0,7.17242457712485,1.20186027359809,-1.20235821966062,"547"
"548","Summer19","Male","Lamb",12,5,3444,0,0,0,1,1,0,0,0,0,"11997","Male",0,1.79175946922805,0,0,8.14467918344776,-0.0857548205256438,-1.20235821966062,"548"
"549","Summer19","Male","Lamb",15,108,4263,0,225,0,1,1,0,1,0,0,"11937","Male",0,4.69134788222914,5.42053499927229,0,8.35796296584568,1.20186027359809,-1.20235821966062,"549"
"550","Summer19","FemaleLamb","Adult",16,6,8,0,0,0,1,1,0,0,0,0,"8766","Female",7,1.94591014905531,0,0,2.19722457733622,1.63106530497267,1.0001750192973,"550"
"551","Summer19","FemaleLamb","Adult",15,72,77,0,0,0,1,1,0,0,0,0,"10598","Female",3,4.29045944114839,0,0,4.35670882668959,1.20186027359809,-0.258415402964369,"551"
"552","Summer19","FemaleLamb","Adult",15,2,10,0,0,0,1,1,0,0,0,0,"9217","Female",6,1.09861228866811,0,0,2.39789527279837,1.20186027359809,0.685527413731884,"552"
"553","Summer19","FemaleLamb","Adult",15,54,378,0,0,0,1,1,0,0,0,0,"7692","Female",9,4.00733318523247,0,0,5.93753620508243,1.20186027359809,1.62947023042814,"553"
"554","Summer19","FemaleLamb","Adult",12,22,21,0,0,0,1,1,0,0,1,0,"10627","Female",3,3.13549421592915,0,0,3.09104245335832,-0.0857548205256438,-0.258415402964369,"554"
"555","Summer19","Male","Lamb",14,54,2961,0,117,0,1,1,0,1,1,0,"11935","Male",0,4.00733318523247,4.77068462446567,0,7.99361999482774,0.772655242223513,-1.20235821966062,"555"
"556","Summer19","Male","Lamb",14,45,873,0,261,0,1,1,0,1,0,1,"12035","Male",0,3.8286413964891,5.5683445037611,0,6.77308037565554,0.772655242223513,-1.20235821966062,"556"
"557","Summer19","Male","Lamb",15,63,840,0,0,0,1,1,0,0,0,0,"11854","Male",0,4.15888308335967,0,0,6.73459165997295,1.20186027359809,-1.20235821966062,"557"
"558","Summer19","Male","Lamb",15,33,756,0,0,0,1,1,0,0,0,0,"11951","Male",0,3.52636052461616,0,0,6.62936325343745,1.20186027359809,-1.20235821966062,"558"
"559","Summer19","FemaleNoLamb","Lamb",16,63,1764,0,153,0,1,1,0,1,0,0,"11990","Female",0,4.15888308335967,5.03695260241363,0,7.4759059693674,1.63106530497267,-1.20235821966062,"559"
"560","Summer19","FemaleLamb","Adult",14,24,3171,0,0,0,1,1,0,0,0,0,"10231","Female",4,3.2188758248682,0,0,8.06211758275474,0.772655242223513,0.0562322026010486,"560"
"561","Summer19","FemaleLamb","Adult",14,0,2,0,0,0,0,1,0,0,0,0,"9060","Female",6,0,0,0,1.09861228866811,0.772655242223513,0.685527413731884,"561"
"562","Summer19","FemaleLamb","Adult",13,162,243,0,0,0,1,1,0,0,0,1,"10315","Female",4,5.09375020080676,0,0,5.4971682252932,0.343450210848935,0.0562322026010486,"562"
"563","Summer19","FemaleLamb","Adult",13,21,644,0,0,0,1,1,0,0,0,0,"7205","Female",10,3.09104245335832,0,0,6.46925031679577,0.343450210848935,1.94411783599356,"563"
"564","Summer19","FemaleNoLamb","Lamb",17,54,469,0,66,0,1,1,0,1,0,0,"11993","Female",0,4.00733318523247,4.20469261939097,0,6.1527326947041,2.06027033634725,-1.20235821966062,"564"
"565","Autumn19","FemaleLamb","Adult",12,0,414,0,0,0,0,1,0,0,0,0,"9805","Female",5,0,0,0,6.0282785202307,-0.0857548205256438,0.370879808166466,"565"
"566","Autumn19","FemaleLamb","Adult",11,17,423,0,0,0,1,1,0,0,0,0,"8744","Female",7,2.89037175789616,0,0,6.04973345523196,-0.514959851900222,1.0001750192973,"566"
"567","Autumn19","Male","Adult",11,75,150,0,1,0,1,1,0,1,1,1,"10552","Male",3,4.33073334028633,0.693147180559945,0,5.01727983681492,-0.514959851900222,-0.258415402964369,"567"
"568","Autumn19","FemaleLamb","Adult",9,10,144,0,0,0,1,1,0,0,1,0,"8506","Female",8,2.39789527279837,0,0,4.97673374242057,-1.37336991464938,1.31482262486272,"568"
"569","Autumn19","FemaleLamb","Adult",11,1116,2052,0,0,0,1,1,0,0,0,0,"8731","Female",7,7.0184017990692,0,0,7.62705741701893,-0.514959851900222,1.0001750192973,"569"
"570","Autumn19","FemaleLamb","Adult",9,6,387,0,0,0,1,1,0,0,1,0,"9246","Female",6,1.94591014905531,0,0,5.96100533962327,-1.37336991464938,0.685527413731884,"570"
"571","Autumn19","FemaleNoLamb","Adult",10,156,555,0,1,0,1,1,0,1,0,0,"10345","Female",4,5.05624580534831,0.693147180559945,0,6.32076829425058,-0.9441648832748,0.0562322026010486,"571"
"572","Autumn19","Male","Adult",11,8,147,0,0,0,1,1,0,0,1,0,"10525","Male",3,2.19722457733622,0,0,4.99721227376411,-0.514959851900222,-0.258415402964369,"572"
"573","Autumn19","FemaleLamb","Adult",12,2,81,0,0,0,1,1,0,0,1,0,"9169","Female",6,1.09861228866811,0,0,4.40671924726425,-0.0857548205256438,0.685527413731884,"573"
"574","Autumn19","FemaleLamb","Adult",12,72,987,0,0,0,1,1,0,0,0,0,"8720","Female",7,4.29045944114839,0,0,6.89568269774787,-0.0857548205256438,1.0001750192973,"574"
"575","Autumn19","Male","Adult",11,606,174,0,0,0,1,1,0,0,0,0,"10258","Male",4,6.4085287910595,0,0,5.16478597392351,-0.514959851900222,0.0562322026010486,"575"
"576","Autumn19","Male","Adult",10,441,798,0,0,0,1,1,0,0,0,0,"8735","Male",7,6.0913098820777,0,0,6.68336094576627,-0.9441648832748,1.0001750192973,"576"
"577","Autumn19","FemaleLamb","Adult",12,11,33,0,0,0,1,1,0,0,0,0,"9764","Female",5,2.484906649788,0,0,3.52636052461616,-0.0857548205256438,0.370879808166466,"577"
"578","Autumn19","FemaleLamb","Adult",11,39,336,0,1,0,1,1,0,1,1,1,"10642","Female",3,3.68887945411394,0.693147180559945,0,5.82008293035236,-0.514959851900222,-0.258415402964369,"578"
"579","Autumn19","FemaleLamb","Adult",10,24,84,0,0,0,1,1,0,0,1,0,"10527","Female",3,3.2188758248682,0,0,4.44265125649032,-0.9441648832748,-0.258415402964369,"579"
"580","Autumn19","FemaleLamb","Adult",12,45,441,0,72,0,1,1,0,1,0,0,"8715","Female",7,3.8286413964891,4.29045944114839,0,6.0913098820777,-0.0857548205256438,1.0001750192973,"580"
"581","Autumn19","FemaleLamb","Adult",10,57,264,0,8,0,1,1,0,1,1,0,"10443","Female",4,4.06044301054642,2.19722457733622,0,5.57972982598622,-0.9441648832748,0.0562322026010486,"581"
"582","Autumn19","FemaleLamb","Adult",9,126,315,0,0,0,1,1,0,0,1,0,"8759","Female",7,4.84418708645859,0,0,5.75574221358691,-1.37336991464938,1.0001750192973,"582"
"583","Autumn19","FemaleLamb","Adult",10,33,14,0,2,0,1,1,0,1,1,0,"8510","Female",8,3.52636052461616,1.09861228866811,0,2.70805020110221,-0.9441648832748,1.31482262486272,"583"
"584","Autumn19","Male","Adult",12,39,99,0,0,0,1,1,0,0,1,1,"9139","Male",6,3.68887945411394,0,0,4.60517018598809,-0.0857548205256438,0.685527413731884,"584"
"585","Autumn19","FemaleNoLamb","Lamb",11,15,267,0,0,0,1,1,0,0,1,0,"12024","Female",0,2.77258872223978,0,0,5.59098698051086,-0.514959851900222,-1.20235821966062,"585"
"586","Autumn19","FemaleNoLamb","Lamb",10,81,378,0,1,0,1,1,0,1,0,0,"11989","Female",0,4.40671924726425,0.693147180559945,0,5.93753620508243,-0.9441648832748,-1.20235821966062,"586"
"587","Autumn19","Male","Lamb",11,126,1602,0,4,0,1,1,0,1,0,0,"12002","Male",0,4.84418708645859,1.6094379124341,0,7.37963215260955,-0.514959851900222,-1.20235821966062,"587"
"588","Autumn19","Male","Lamb",12,84,54,0,0,0,1,1,0,0,1,0,"11943","Male",0,4.44265125649032,0,0,4.00733318523247,-0.0857548205256438,-1.20235821966062,"588"
"589","Autumn19","FemaleNoLamb","Lamb",10,0,49,0,0,0,0,1,0,0,0,0,"11958","Female",0,0,0,0,3.91202300542815,-0.9441648832748,-1.20235821966062,"589"
"590","Autumn19","Male","Lamb",10,4,42,0,0,0,1,1,0,0,0,0,"11955","Male",0,1.6094379124341,0,0,3.76120011569356,-0.9441648832748,-1.20235821966062,"590"
"591","Autumn19","Male","Lamb",10,1,189,0,0,0,1,1,0,0,0,1,"11916","Male",0,0.693147180559945,0,0,5.24702407216049,-0.9441648832748,-1.20235821966062,"591"
"592","Autumn19","FemaleNoLamb","Lamb",12,9,441,0,9,0,1,1,0,1,0,0,"12017","Female",0,2.30258509299405,2.30258509299405,0,6.0913098820777,-0.0857548205256438,-1.20235821966062,"592"
"593","Autumn19","FemaleNoLamb","Lamb",11,2,0,0,0,0,1,0,0,0,0,0,"11893","Female",0,1.09861228866811,0,0,0,-0.514959851900222,-1.20235821966062,"593"
"594","Autumn19","FemaleNoLamb","Lamb",10,2,2,0,0,0,1,1,0,0,0,0,"11868","Female",0,1.09861228866811,0,0,1.09861228866811,-0.9441648832748,-1.20235821966062,"594"
"595","Autumn19","Male","Lamb",9,36,147,0,0,0,1,1,0,0,0,0,"11988","Male",0,3.61091791264422,0,0,4.99721227376411,-1.37336991464938,-1.20235821966062,"595"
"596","Autumn19","FemaleLamb","Adult",15,84,129,0,0,0,1,1,0,0,0,0,"8749","Female",7,4.44265125649032,0,0,4.86753445045558,1.20186027359809,1.0001750192973,"596"
"597","Autumn19","FemaleNoLamb","Adult",14,2,18,0,0,0,1,1,0,0,0,0,"7213","Female",10,1.09861228866811,0,0,2.94443897916644,0.772655242223513,1.94411783599356,"597"
"598","Autumn19","FemaleLamb","Adult",12,177,387,0,0,0,1,1,0,0,0,0,"7458","Female",9,5.18178355029209,0,0,5.96100533962327,-0.0857548205256438,1.62947023042814,"598"
"599","Autumn19","FemaleLamb","Adult",16,1,132,0,0,0,1,1,0,0,0,1,"10626","Female",3,0.693147180559945,0,0,4.89034912822175,1.63106530497267,-0.258415402964369,"599"
"600","Autumn19","FemaleLamb","Adult",15,48,99,0,0,0,1,1,0,0,0,1,"8804","Female",7,3.89182029811063,0,0,4.60517018598809,1.20186027359809,1.0001750192973,"600"
"601","Autumn19","FemaleLamb","Adult",14,66,225,0,1,0,1,1,0,1,1,0,"10191","Female",4,4.20469261939097,0.693147180559945,0,5.42053499927229,0.772655242223513,0.0562322026010486,"601"
"602","Autumn19","Male","Adult",15,150,273,0,0,0,1,1,0,0,1,0,"10131","Male",6,5.01727983681492,0,0,5.61312810638807,1.20186027359809,0.685527413731884,"602"
"603","Autumn19","FemaleLamb","Adult",15,0,0,0,0,0,0,0,0,0,0,0,"8766","Female",7,0,0,0,0,1.20186027359809,1.0001750192973,"603"
"604","Autumn19","FemaleLamb","Adult",14,6,204,0,0,0,1,1,0,0,0,0,"11228","Female",2,1.94591014905531,0,0,5.32300997913841,0.772655242223513,-0.573063008529787,"604"
"605","Autumn19","FemaleLamb","Adult",14,2,51,0,0,0,1,1,0,0,0,0,"9849","Female",5,1.09861228866811,0,0,3.95124371858143,0.772655242223513,0.370879808166466,"605"
"606","Autumn19","FemaleLamb","Adult",14,17,1125,0,0,0,1,1,0,0,1,1,"9060","Female",6,2.89037175789616,0,0,7.02642680869964,0.772655242223513,0.685527413731884,"606"
"607","Autumn19","Male","Adult",15,81,54,0,0,0,1,1,0,0,1,0,"10126","Male",6,4.40671924726425,0,0,4.00733318523247,1.20186027359809,0.685527413731884,"607"
"608","Autumn19","Male","Lamb",15,0,28,0,0,0,0,1,0,0,0,0,"11946","Male",0,0,0,0,3.36729582998647,1.20186027359809,-1.20235821966062,"608"
"609","Autumn19","Male","Lamb",15,9,336,0,0,0,1,1,0,0,0,0,"12006","Male",0,2.30258509299405,0,0,5.82008293035236,1.20186027359809,-1.20235821966062,"609"
"610","Autumn19","FemaleNoLamb","Lamb",14,108,1281,0,21,0,1,1,0,1,0,0,"12038","Female",0,4.69134788222914,3.09104245335832,0,7.15617663748062,0.772655242223513,-1.20235821966062,"610"
"611","Autumn19","FemaleNoLamb","Lamb",14,2,36,0,0,0,1,1,0,0,0,0,"11950","Female",0,1.09861228866811,0,0,3.61091791264422,0.772655242223513,-1.20235821966062,"611"
"612","Autumn19","Male","Lamb",14,6,273,0,0,0,1,1,0,0,0,1,"12035","Male",0,1.94591014905531,0,0,5.61312810638807,0.772655242223513,-1.20235821966062,"612"
"613","Autumn19","Male","Lamb",14,342,49,0,0,0,1,1,0,0,0,0,"11888","Male",0,5.83773044716594,0,0,3.91202300542815,0.772655242223513,-1.20235821966062,"613"
"614","Autumn19","FemaleNoLamb","Lamb",12,57,1179,0,0,0,1,1,0,0,0,0,"12014","Female",0,4.06044301054642,0,0,7.07326971745971,-0.0857548205256438,-1.20235821966062,"614"
"615","Autumn19","FemaleNoLamb","Lamb",16,4,60,0,0,0,1,1,0,0,0,0,"11910","Female",0,1.6094379124341,0,0,4.11087386417331,1.63106530497267,-1.20235821966062,"615"
"616","Autumn19","Male","Lamb",15,15,60,0,0,0,1,1,0,0,0,0,"11962","Male",0,2.77258872223978,0,0,4.11087386417331,1.20186027359809,-1.20235821966062,"616"
"617","Autumn19","Male","Lamb",11,306,735,0,0,0,1,1,0,0,0,0,"12023","Male",0,5.7268477475872,0,0,6.60123011872888,-0.514959851900222,-1.20235821966062,"617"
"618","Autumn19","FemaleLamb","Adult",11,132,1890,0,0,0,1,1,0,0,0,0,"8751","Female",7,4.89034912822175,0,0,7.54486106865846,-0.514959851900222,1.0001750192973,"618"
"619","Autumn19","FemaleLamb","Adult",9,63,231,0,0,0,1,1,0,0,0,0,"7205","Female",10,4.15888308335967,0,0,5.44673737166631,-1.37336991464938,1.94411783599356,"619"
"620","Autumn19","FemaleLamb","Adult",11,11,87,0,0,0,1,1,0,0,1,0,"9165","Female",6,2.484906649788,0,0,4.47733681447821,-0.514959851900222,0.685527413731884,"620"
"621","Autumn19","Male","Adult",11,171,147,0,0,0,1,1,0,0,0,0,"10659","Male",3,5.14749447681345,0,0,4.99721227376411,-0.514959851900222,-0.258415402964369,"621"
"622","Autumn19","FemaleLamb","Adult",11,363,135,0,7,0,1,1,0,1,0,0,"10180","Female",4,5.89715386763674,2.07944154167984,0,4.91265488573605,-0.514959851900222,0.0562322026010486,"622"
"623","Autumn19","FemaleLamb","Adult",11,12,585,0,0,0,1,1,0,0,1,0,"9769","Female",5,2.56494935746154,0,0,6.37331978957701,-0.514959851900222,0.370879808166466,"623"
"624","Autumn19","Male","Adult",12,3,21,0,0,0,1,1,0,0,0,0,"8508","Male",8,1.38629436111989,0,0,3.09104245335832,-0.0857548205256438,1.31482262486272,"624"
